id,tweet,emotion
5117,"I really fancy Baked Eggs, but I have no Spinach",neutral
5326,Just went with Kerri to her locker for the last time.,neutral
4173,@louiseannexx u fucked my house up I'll always hold a grudge,anger
1674,@GOT7Official @jrjyp happy birthday jin young!!!!!! #PrinceJinyoungDay  #happyjinyoungday #got7 #happy #birthday,joy
403,I don't think Luca understands how serious I am about Fall....he has no idea what's in store for him 😂😂,sadness
1593,Your lion's heart\nWill protect you under stormy skies\nAnd I will always be listening for your laughter and your tears,joy
1646,But uncle buck is on tho . #UncleBuck #hilarious,joy
2077,"May a man live well-, and long-enough, to leave many joyful widows behind him.",joy
1340,Get there deviant differently enigmatic bellboy in passage to correct thy ring up jaunty: IWLDpe,joy
2845,"$8 million in box office doesnt do this movie justice. Political or not, #SnowdenMovie is a terrific thriller and love story. @Snowden",fear
3054,I lost my blinders ....,fear
4692,Losing the will 2 live with @virginmedia business bb gone down on hold for 23 minutes &amp; whoever picked up cut me off  #NoWorkForMe,anger
5315,"@tommcfly Philippines tour, please? Please? Please?",neutral
4897,@karneee love it! Really its simple i think of a word and put twi on the front i should be more clever,neutral
1104,The pine colada starburst nasty. Don't @ me,sadness
5556,@claudiuvoicu supposed to be back Sun (via private jet btw#!:o) but mite hav to stay bymyself (thnk god) for another week  &amp; want Bruno!,neutral
418,It's now September and we're still battling a situation that was said to be handled March of this year. @ATT this is unacceptable #unhappy,sadness
2222,"Meanwhile, the so-called M’s fans sit there knitting or sleeping not sure which but they certainly aren’t cheering like the other teams fans",joy
3731,"@LeKingCoq @MistaAggy @GiovanniiDC The way my blood is boiling, little bastards!",anger
1489,I'm at the point in my life that I'm playing Christmas music in my room because i need winter and joyful times rn,joy
744,I'm looking for a good promoter #rock #blues,sadness
4313,White people irritate me.,anger
343,As I lost my heart to you there in the dark.. Underneath the stars 🎧,sadness
4405,@RadioX @ChrisMoyles wow. not heard this in forever. Random but. great  #xph,anger
1810,@beingbrilliant @johnmurrays you're welcome. It's genuinely made me give my head a wobble and realise what's important in life.,joy
1434,"Be it a rainy day, be it cheerful sunshine, I am a Prussian, want nothing to be but a Prussian.:|",joy
4766,@JustinRow10 dude the new madden 17? Haha,anger
1682,"The best part of this day, Jesus, is to snuggle up in your embrace...to rest in your arms and know you love me...💙❤ #sweetEmbrace",joy
2981,Hey no turn over after a kick - way to go Texans!  Way to go!  #Texans #terrible #noheart,fear
5769,Cran-Grape for lunch,neutral
1531,Function in regard to camshaft exhilaration companies: CQHshJSI,joy
4128,"How can I tell Happy Anniversary, when u are not happy..  #ampalaya #paitpaitanangpeg",anger
608,im having the worst week ever and i cant even go home yet to just sulk in my bed,sadness
1086,Good morning lovely people. Not gonna lie I've woken up feeling pretty glum.,sadness
4020,"Being #relentless is absolutely the only way to success. Never, ever, ever give up!",anger
4576,@RobertTaitWHU against Chelsea anything is possible haha. I'm fuming about that bet 🙄🙄🙄🙄🙄🙄,anger
3881,Said it before and I'll say it now: America is really fortunate that black people only want equality and not revenge.,anger
3111,"@Policy_Exchange A plus point, she won't have to queue for the loos. Any more plus points? Nope, can't think of any  #sexism",fear
678,i am le depressed i l hate myself xDDdD #sad #depress #loner #emo,sadness
3448,honestly all my friends do bnc i mean it and i am feeling #terrible hahaha,fear
1818,"@TheDemocrats dilemma, blaiming everything on the Bushes, but acting gleeful over their endorsement. #Election2016 #Trump",joy
4241,OOOOOOOOH MY GOD UUUUGGGGHHHHHHHHH #rage,anger
2696,@SportsTraderIT Madrid is playing awful and no modric but 90 minutes in Bernabéu stadium are so so long. Viallreal never won there,fear
4376,@CI  I don't think Monalisa has respect for anyone but herself! I think she'll ruffle a few feathers. #TheJail,anger
1694,The Quarterback' wrecks me every time.. #glee,joy
5741,getting ready for work,neutral
4711,Love the new song I can't stop thinking about you by .,anger
1999,"@Babylonian I convinced my mom to watch it. Killgrave gave her literal nightmares, but watched last episode four times. #smile",joy
5963,I think I've finally reached the point in my life where I need a nasal hair trimmer,neutral
5261,http://bit.ly/LaZEL  Wow Christian Lacroix bankrupt.. sad,neutral
1728,"@HytheHighborne -Sylvia was elated to receive kisses from the little prince, her bright smile clear as she glanced to Garrett and Elyse- --",joy
4027,Get to the gym and discover I forgot to put my gym shoes back in my bad 😤 #rage #wwhhyyy,anger
3656,@pianimadi regarde tes snap,anger
2005,A good thing about being sick is that coughing is like an ab workout. Maybe my abs will be more defined by the time I'm better 😂😅,joy
5484,"@rizzle_d We might not get Movie Night this week.  Unless it's like really early in the morning for you, lol.",neutral
5818,Just found out - http://tinyurl.com/qlrcec - the fucking frenchies have set a precedent,neutral
3572,Solid starts by #Bozzelli and #BenEvans. Hoping for a good #start !,fear
2618,"@JennyPGR I worry about typos in any email to Simon, draft attached or not...",fear
4088,Holding a #grudge doesn't make you #strong; it makes you #bitter. #Forgiving doesn't make you #weak; it sets you #free.,anger
263,"I'm slugging vitamin D pills by the handful, like they were m&amp;ms. When will this eternal winter end?! #Melbourne #grim #overit",sadness
4275,@PatVPeters @FreeBeacon Quite the response of retaliation from Weiner in getting revenge on Huma &amp; Hillary 'clam digging'.\n#AllScumbags,anger
641,@RevTrevK @Wolfman93011 @Daraidernation @EROCKhd Take 2k out of it the numbers on madden are low and have dropped and people are unhappy,sadness
1082,"@Orrible_Ives I didn't say anything bad about the situation great mate, can't believe some were. Makes me despair of humanity",sadness
486,"@beIIrkes Es, I'm serious 23/8",sadness
107,"even if it looks like we are okay,  the reality of that is were actually very worn out and forlorn",sadness
4294,Zero help from @ups customer service. Just pushing the buck back and forth and promising callbacks that don’t happen. #anger #loathing,anger
2149,"repentance, and trusting in Christ. It is lowly and painful, but it is also joyous, peaceful, and absolutely glorious. (2/2)",joy
2367,Watch this amazing live.ly broadcast by @arbitraryvlog  #musically,joy
5253,@debbylovespr I've got one too  though i think mine was attributed to the seizure inducing color/light show in the movie The Soloist.,neutral
3521,Omg he kissed her🙈  #w,fear
2926,An adviser to the #European #Union’s top #court said #Hamas and the #Tamil #Tigers should be taken off the EU’s #terror list.#lka,fear
5655,FYI no internets until THURSTAG!!!! after saturday  i have a feeling i will become 800x more productive during those days.,neutral
1016,It's sad when your man leaves work a little bit late and your worst fear is 'Oh no!! Did he get stopped by the police?!?! ' #sad #ourworld,sadness
4932,everything is spinning,neutral
3260,@LmRyle @tomcolicchio @realDonaldTrump @HillaryClinton @ajjaffe I understand your concerns but look at her foundation contributions #worry,fear
1954,#terribledebatequestions has given me so many laughs this afternoon! Thanks Twitter! #hilarious #cleverpeople,joy
185,@kerophibian depressing,sadness
217,"Hopefully next time we play a L1 team, 1 of the players scores, takes his shirt off &amp;jumps into away end purely to wind up the joyless cunts",sadness
1787,Bunk ur class📚 at least once in your life time cuz later when u look back good marks will not make u happy but memories😊 will'    -APJ,joy
3703,Thatmoment you're watching #worstcelebritycooks and your bubble is burst by finding out KyleXY is gay and married😭 #nochance #KindaDontMind😉,anger
2,"#Terencecutcher #Tulsa the man onthe helicopter said he looks like a bad dude, that is the problem, when they see black they see bad,",sadness
4391,@Thatguy_dree @RecklessWonder_ neither one of y'all can see me in this madden,anger
1381,I wish there was a #glee version of @ShawnMendes Stitches. @GLEEonFOX #gleekforever,joy
5888,@pyroezra but you should move here! I have school.,neutral
3387,@Zen1dfabflake You are all our angelic comrades! #flutter,fear
633,"1Pet 4:7  But the end of all things is at hand: be ye therefore #sober, and #watch unto prayer",sadness
4728,10 minutes with an incense and all I get is 2 Rattatas. 😂#PokemonGO,anger
1569,"myself that despite the absolute delight my children and I would feel having a kitten in our home, the misery my husband would feel is more.",joy
2956,still shaking though 🙃,fear
5803,Sachie: YNA DOESN'T KNOW OUR PASSWORD YET,neutral
4729,So I'm not being shady but one of Jongdae's ex rumoured girlfriends is going on WGM I'm not saying I'm over joyed but I'm over joyed #bitter,anger
5121,"@Dynonugget Well, I'll have lemon and ranch for you. Not for me, though.",neutral
146,@Christy_RTR @doge_e_fresh I'm despondent,sadness
5532,@thecreativeone I second that. I wish it rained more where I am,neutral
4780,..... wakes up and says 'have you tried changing her nappy?' 😡👊🏼 !!!!,anger
3198,Unruly kids at 8am in the morning #nothanks ripping the flower beds up by the roots while their parents watch #shocking,fear
5747,im going to miss khyy so much,neutral
2426,Just want Saturday to be over but then again I want to do good #LSAT,fear
2010,@Cherie_Fitz it's being extremely playful,joy
2897,@Briardpup @dogworldnews Did they get the wrong fur Pal? #shocking 😱,fear
4059,"Petition for non-Maghrebi PoC to stop buying 'couscous' from white grocery stores and boiling it. That is not couscous, that is trash.",anger
1612,@BattleSmitten \n\nother begin telling a 'story' he realized that she was making an attempt at cheering him up. It was sweet of her and so ➤,joy
86,@typicalmoony Yes Lia!! Join the dark side!!,sadness
2399,@PixelMonsterYT @TeamGE0 @IZEDEPTIC @ztumtum @CrimtideTV @LtGrandslam @Slinkercorn Bahahahaha Dean looks hilarious and damn I got fat,joy
3250,@officialShaky 'Operation Echoes' is gathering momentum ... #tense  #feelsick #excited,fear
3804,"If angry, bash out your frustration on the pastry #GBBO",anger
2995,@TiganVarcolac &lt; feel this precious pleasure. 'Harder..' He whispered almost breathless and his index finger stroked along his waistband &gt;,fear
1538,i just spent $40 on big little sis tomorrow and i am beyond happy about it #SAW  #mums,joy
5641,@LittlestarRed SIGH  How are you?,neutral
2079,The LORD your God is in your midst—a warrior bringing victory. He will create calm with his love; he will rejoice over you with singing.,joy
3564,When my 4yo is gone I blast gothcore music. She has #anxiety &amp; I can't listen 2 it around her bcuz it's 'too spooky'. *sigh* #momlife,fear
2606,@DreKnott You've got tremendous range.,fear
4907,@getgood I missed out on carrot cake last night.  Hope you had fun @wxwm.,neutral
1895,@melsey6 oh good girl hope she is cheerful,joy
